siteID,spp,year,bandNumber,colorL,colorR
QUIMKIMPA1,CARW,2016.0,2741-54824,G,BX
QUIMKIMPA1,GRCA,2013.0,2641-64002,WX,M
QUIMKIMPA1,GRCA,2013.0,2641-64003,X,YM
QUIMKIMPA1,GRCA,2014.0,2641-97068,G,XR
QUIMKIMPA1,GRCA,2014.0,2641-97069,M,XG
QUIMKIMPA1,GRCA,2015.0,2651-56629,W,XO
QUIMKIMPA1,HOWR,2015.0,2750-64152,Y,XY
QUIMKIMPA1,HOWR,2015.0,2750-64159,-,WX
QUIMKIMPA1,HOWR,2015.0,2750-64161,B,GX
QUIMKIMPA1,HOWR,2016.0,2750-45322,G,PX
QUIMKIMPA1,HOWR,2016.0,2750-45324,BY,X
QUIMKIMPA1,NOCA,2015.0,2651-56628,Y,OX
QUIMKIMPA1,NOCA,2016.0,2701-39420,MX,B
QUIMKIMPA1,SOSP,2013.0,2661-33012,WX,M
QUIMKIMPA1,SOSP,2013.0,2661-33013,W,YX
QUIMKIMPA1,SOSP,2014.0,2541-40594,K,XK
QUIMKIMPA1,SOSP,2014.0,2541-40595,G,XR
QUIMKIMPA1,UNCH,2015.0,2750-64153,Y,XW
QUIMKIMPA1,UNCH,2015.0,2750-64154,BX,P
QUIMKIMPA1,UNCH,2015.0,2750-64156,W,PX
QUIMKIMPA1,UNCH,2015.0,2750-64158,RY,X
QUIMKIMPA1,UNCH,2015.0,2750-64160,-,XK
QUIMKIMPA1,UNCH,2015.0,2750-64163,-,X
QUIMKIMPA1,UNCH,2015.0,2750-64157,W,XG
RABIANDMD1,CACH,2e3,1920-85960,XB,G
RABIANDMD1,CACH,2e3,1920-85961,XY,R
RABIANDMD1,CARW,2e3,1141-05753,X,YB
RABIANDMD1,GRCA,2001.0,8001-21211,X,BR
RABIANDMD1,HOWR,2e3,1920-85962,RX,M
RABIANDMD1,NOCA,2e3,791-17828,G,XR
RABIANDMD1,NOCA,2e3,791-17750,RM,X
RALSJIMPA1,AMRO,2015.0,1352-46395,OW,X
RALSJIMPA1,AMRO,2016.0,1352-46008,X,YG
RALSJIMPA1,CACH,2014.0,2730-26375,W,XW
RALSJIMPA1,CACH,2014.0,2730-26376,XY,R
RALSJIMPA1,CACH,2014.0,2730-26377,XW,OB
RALSJIMPA1,CACH,2014.0,2730-26378,O,YX
RALSJIMPA1,CACH,2015.0,2430-14754,OX,G
RALSJIMPA1,CACH,2015.0,2430-14755,OP,X
RALSJIMPA1,CACH,2015.0,2430-14756,G,BX
RALSJIMPA1,CACH,2015.0,2430-14757,O,GX
RALSJIMPA1,CACH,2015.0,2430-14758,R,RX
RALSJIMPA1,CACH,2015.0,2430-14759,X,OR
RALSJIMPA1,CACH,2015.0,2430-14760,K,PX
RALSJIMPA1,CACH,2015.0,2430-14762,XG,K
RALSJIMPA1,CACH,2016.0,2750-45169,XP,-
RALSJIMPA1,CACH,2016.0,2750-45171,P,XY
RALSJIMPA1,CACH,2016.0,2750-45173,PG,X
RALSJIMPA1,CACH,2016.0,2750-45174,M,X
RALSJIMPA1,CARW,2014.0,266-18068,O,YX
RALSJIMPA1,CARW,2015.0,2711-77451,B,OX
RALSJIMPA1,CARW,2016.0,4501-87558,BX,G
RALSJIMPA1,CARW,2016.0,4501-87559,Y,YX
RALSJIMPA1,CARW,2016.0,4501-87559,YY,X
RALSJIMPA1,GRCA,2016.0,2651-51701,P,PX
RALSJIMPA1,HOWR,2015.0,2430-14761,B,PX
RALSJIMPA1,HOWR,2016.0,2750-45167,Y,X
RALSJIMPA1,HOWR,2016.0,2750-45168,X,PP
RALSJIMPA1,HOWR,2016.0,2750-45170,X,B
RALSJIMPA1,HOWR,2016.0,2750-45172,X,BY
RALSJIMPA1,NOCA,2014.0,2641-97080,W,XW
RALSJIMPA1,NOCA,2014.0,2641-97081,XY,R
RALSJIMPA1,NOCA,2014.0,2641-97082,B,XG
RALSJIMPA1,NOCA,2014.0,2641-97083,G,RX
RALSJIMPA1,NOCA,2014.0,2641-97084,G,XO
RALSJIMPA1,NOCA,2015.0,1781-50486,X,BO
RALSJIMPA1,NOCA,2015.0,1781-50487,OM,X
RALSJIMPA1,NOCA,2015.0,1781-50488,YX,R
RALSJIMPA1,NOCA,2015.0,1781-50489,XB,W
RALSJIMPA1,NOCA,2015.0,1781-50490,X,BO
RALSJIMPA1,NOCA,2015.0,1781-50491,XR,P
RALSJIMPA1,RBWO,2015.0,1352-46396,X,-
RALSJIMPA1,SOSP,2014.0,266-18066,W,XW
RALSJIMPA1,SOSP,2014.0,266-18067,O,YX
RALSJIMPA1,SOSP,2014.0,266-18069,XR,YX
RALSJIMPA1,SOSP,2014.0,266-18070,RX,R
RALSJIMPA1,SOSP,2015.0,2711-77452,MM,MX
RALSJIMPA1,SOSP,2015.0,2711-77453,Y,PX
RALSJIMPA1,SOSP,2015.0,2711-77453,YP,X
RALSJIMPA1,SOSP,2016.0,4501-87561,X,P
RALSJIMPA1,SOSP,2016.0,4501-87562,PB,X
RASHMICPA1,AMRO,2015.0,1342-74148,X,R
RASHMICPA1,CACH,2015.0,2750-64097,XO,W
RASHMICPA1,CACH,2015.0,2750-64098,-,XO
RASHMICPA1,CACH,2015.0,2750-64099,XK,G
RASHMICPA1,CARW,2015.0,2711-77340,XK,K
RASHMICPA1,CARW,2015.0,2711-77376,XR,B
RASHMICPA1,GRCA,2015.0,2651-56685,XR,-
RASHMICPA1,NOCA,2015.0,2651-56687,WX,K
RASHMICPA1,NOCA,2015.0,2651-56689,XG,G
RASHMICPA1,NOMO,2015.0,1342-74146,XO,B
RASHMICPA1,NOMO,2015.0,1342-74147,XR,Y
RASHMICPA1,SOSP,2015.0,2711-77338,XK,K
RASHMICPA1,SOSP,2015.0,2711-77382,-,RX
RASHMICPA1,SOSP,2015.0,2711-77391,X,PP
RAUCDANMD1,CACH,2007.0,2460-22914,MK,X
RAUCDANMD1,CARW,2007.0,2281-69108,XR,R
RAUCDANMD1,CARW,2007.0,2281-69107,KX,W
RAUNERIMD1,AMRO,2003.0,1152-87458,X,OG
RAUNERIMD1,AMRO,2003.0,1152-87459,XW,Y
RAUNERIMD1,AMRO,2004.0,962-47900,RR,X
RAUNERIMD1,AMRO,2004.0,962-47940,RX,M
RAUNERIMD1,AMRO,2008.0,1272-43102,O,KX
RAUNERIMD1,AMRO,2008.0,1272-43103,R,WX
RAUNERIMD1,AMRO,2009.0,1202-99064,XM,P
RAUNERIMD1,AMRO,2009.0,1202-99065,G,XP
RAUNERIMD1,CACH,2002.0,2250-90467,X,YR
RAUNERIMD1,CACH,2009.0,2540-62891,WW,X
RAUNERIMD1,CACH,2009.0,2540-62889,M,GX
RAUNERIMD1,CARW,2006.0,4501-87452,XO,R
RAUNERIMD1,CARW,2006.0,4501-87451,XW,Y
RAUNERIMD1,CARW,2009.0,2441-15009,GX,M
RAUNERIMD1,CARW,2010.0,2251-80389,X,KG
RAUNERIMD1,GRCA,2005.0,1951-41110,Y,XR
RAUNERIMD1,GRCA,2007.0,1991-46149,KX,B
RAUNERIMD1,GRCA,2007.0,1991-46151,G,XM
RAUNERIMD1,GRCA,2008.0,2301-56042,PK,X
RAUNERIMD1,GRCA,2008.0,2301-56043,X,PK
RAUNERIMD1,GRCA,2010.0,2421-11563,XR,O
RAUNERIMD1,HOWR,2e3,1920-85904,RX,K
RAUNERIMD1,HOWR,2e3,1920-85903,X,YO
RAUNERIMD1,HOWR,2001.0,2250-24041,MX,M
RAUNERIMD1,HOWR,2001.0,2250-24039,XB,B
RAUNERIMD1,HOWR,2002.0,2250-90466,W,WX
RAUNERIMD1,HOWR,2003.0,2250-90399,M,XW
RAUNERIMD1,HOWR,2003.0,1821-63318,YR,X
RAUNERIMD1,HOWR,2003.0,1821-66319,M,RX
RAUNERIMD1,HOWR,2003.0,1821-63317,K,XG
RAUNERIMD1,HOWR,2003.0,1821-66320,BX,O
RAUNERIMD1,HOWR,2004.0,2370-05998,BX,R
RAUNERIMD1,HOWR,2004.0,2370-05999,O,XK
RAUNERIMD1,HOWR,2004.0,2370-05618,X,GY
RAUNERIMD1,HOWR,2006.0,2460-22801,XG,G
RAUNERIMD1,HOWR,2007.0,2460-22841,X,RK
RAUNERIMD1,HOWR,2007.0,2460-22842,X,OO
RAUNERIMD1,HOWR,2008.0,2540-62905,RO,X
RAUNERIMD1,HOWR,2008.0,2540-62904,BW,X
RAUNERIMD1,HOWR,2009.0,2540-62890,XW,K
RAUNERIMD1,HOWR,2010.0,2460-22978,KM,X
RAUNERIMD1,NOCA,2002.0,8001-21479,W,XR
RAUNERIMD1,NOCA,2004.0,1951-20960,XW,O
RAUNERIMD1,NOCA,2007.0,1991-46150,Y,XB
RAUNERIMD1,NOMO,2002.0,1152-87437,X,BG
RAUNERIMD1,SOSP,2001.0,1141-05580,XY,K
RAUNERIMD1,SOSP,2010.0,2251-80388,BX,P
RAUNERIMD2,CACH,2013.0,2660-75716,R,XB
RAUNERIMD2,CACH,2013.0,2660-75722,W,GX
RAUNERIMD2,CACH,2014.0,2730-24703,WX,Y
RAUNERIMD2,CACH,2014.0,2710-25983,Y,MX
RAUNERIMD2,CACH,2015.0,2690-95981,X,BK
RAUNERIMD2,CACH,2016.0,2810-03349,X,OW
RAUNERIMD2,CARW,2013.0,2661-31530,XB,M
RAUNERIMD2,CARW,2013.0,2661-31531,XG,K
RAUNERIMD2,CARW,2014.0,2571-90057,XY,B
RAUNERIMD2,CARW,2014.0,2571-90059,X,GP
RAUNERIMD2,CARW,2014.0,2571-90058,O,OX
RAUNERIMD2,CARW,2015.0,2661-31564,X,KY
RAUNERIMD2,CARW,2016.0,2711-77585,K,WX
RAUNERIMD2,CARW,2016.0,2711-77586,XR,K
RAUNERIMD2,GRCA,2013.0,2531-74573,OB,X
RAUNERIMD2,HOWR,2013.0,2660-75757,G,WX
RAUNERIMD2,HOWR,2016.0,2810-03350,X,RO
RAUNERIMD2,NOCA,2013.0,2531-74574,Y,XG
RAUNERIMD2,NOCA,2013.0,2531-74575,PX,P
RAUNERIMD2,NOCA,2015.0,2651-47517,WP,X
RAUNERIMD2,NOCA,2015.0,2651-47518,P,XY
RAUNERIMD2,NOCA,2015.0,2651-47519,X,MO
RAUNERIMD2,NOCA,2016.0,2651-47591,B,XB
RAUNERIMD2,NOCA,2016.0,2651-47592,YX,Y
RAUNERIMD2,SOSP,2013.0,2661-31532,XO,K
RAUNERIMD2,SOSP,2014.0,2571-90055,WW,X
RAUNERIMD2,SOSP,2014.0,2571-90056,R,XR
RAUNERIMD2,SOSP,2016.0,2711-77587,B,PX
RAVECATPA1,BCCH,2014.0,2710-53676,G,XM
RAVECATPA1,BCCH,2014.0,2710-53677,GY,X
RAVECATPA1,BCCH,2014.0,2710-53680,K,XB
RAVECATPA1,BCCH,2015.0,2730-26291,O,BX
RAVECATPA1,BCCH,2015.0,2730-26292,WW,X
RAVECATPA1,CACH,2015.0,2730-26293,BW,XW
RAVECATPA1,HOWR,2015.0,2730-26294,O,XK
RAVECATPA1,INBU,2014.0,2710-53678,X,-
RAVECATPA1,INBU,2014.0,2710-53679,X,-
RAVECATPA1,RBWO,2015.0,1352-46374,X,-
RAVECATPA1,SOSP,2016.0,2741-54838,YX,YY
RAVECATPA1,TUTI,2014.0,1761-81941,X,-
RAVECATPA1,TUTI,2014.0,1761-81942,X,-
RAVECATPA1,TUTI,2014.0,1761-81943,X,-
RAVECATPA1,TUTI,2016.0,1761-81943,X,-
RAVECATPA1,UNCH,2016.0,2750-45342,PP,X
RAYTIMMD1,CACH,2007.0,2460-22930,WX,O
RAYTIMMD1,CARW,2001.0,1141-05599,XR,Y
RAYTIMMD1,CARW,2001.0,1141-05598,B,XM
RAYTIMMD1,CARW,2007.0,2281-69119,K,XO
RAYTIMMD1,GRCA,2001.0,1751-51922,X,RK
RAYTIMMD1,GRCA,2001.0,1751-51923,Y,XK
RAYTIMMD1,GRCA,2002.0,8001-21454,O,XG
RAYTIMMD1,GRCA,2004.0,1841-58866,G,KX
RAYTIMMD1,HOWR,2e3,1920-85909,X,GB
RAYTIMMD1,HOWR,2e3,1920-85910,O,XB
RAYTIMMD1,HOWR,2001.0,2250-24054,XW,B
RAYTIMMD1,HOWR,2001.0,2250-24055,YX,M
RAYTIMMD1,HOWR,2002.0,2250-90438,XG,O
RAYTIMMD1,HOWR,2002.0,2250-90439,X,MR
RAYTIMMD1,HOWR,2003.0,2250-24982,BK,X
RAYTIMMD1,HOWR,2003.0,2250-24983,M,MX
RAYTIMMD1,HOWR,2007.0,2460-22929,BM,X
RAYTIMMD1,NOCA,2004.0,1841-58865,X,OW
RAYTIMMD1,NOCA,2007.0,2301-56024,X,MY
RCPCG1DC1,GRCA,2003.0,1801-77719,O,KX
RCPCG1DC1,GRCA,2003.0,1801-77730,K,WX
RCPCG1DC1,GRCA,2003.0,1801-77731,GR,X
RCPCG1DC1,GRCA,2003.0,1801-77735,YX,Y
RCPCG1DC1,GRCA,2003.0,1801-77736,MX,R
RCPCG1DC1,HOWR,2003.0,1950-50454,BX,O
RCPCG1DC1,NOCA,2003.0,1801-77718,BX,K
RCPCG1DC1,NOCA,2003.0,1801-77732,M,XM
RCPCG1DC1,NOCA,2003.0,1801-77733,M,GX
RCPCG1DC1,NOCA,2003.0,1801-77734,BX,R
RCPCG1DC1,NOCA,2003.0,1801-77745,X,WO
RCPCG1DC1,SOSP,2003.0,4501-87503,X,WM
RCPDP1DC1,GRCA,2003.0,1801-77748,X,YB
RCPDP1DC1,GRCA,2003.0,1801-77749,R,XK
RCPDP1DC1,GRCA,2003.0,1801-77750,M,XO
RCPDP1DC1,GRCA,2003.0,1841-58701,XO,R
RCPDP1DC1,GRCA,2003.0,1841-58702,W,GX
RCPDP1DC1,GRCA,2003.0,1841-58703,GX,G
RCPDP1DC1,GRCA,2003.0,1841-58709,KX,R
RCPDP1DC1,GRCA,2003.0,1841-58710,OX,M
RCPDP1DC1,SOSP,2003.0,4501-87507,Y,RX
RCPDP1DC1,SOSP,2003.0,4501-87508,K,XW
RCPHC1DC1,CACH,2003.0,1950-50456,YX,B
RCPHC1DC1,CACH,2003.0,1950-50457,XO,O
RCPHC1DC1,GRCA,2003.0,1801-77701,XG,K
RCPHC1DC1,GRCA,2003.0,1801-77740,WX,R
RCPHC1DC1,NOCA,2003.0,1801-77741,XM,W
RCPHC1DC1,NOCA,2003.0,1801-77742,B,XM
RCPHC2DC1,NOCA,2003.0,1801-77720,O,XW
RCPKM1DC1,GRCA,2003.0,1801-77708,MK,X
RCPKM1DC1,GRCA,2003.0,1801-77709,O,OX
RCPKM1DC1,GRCA,2003.0,1801-77711,GX,W
RCPKM1DC1,GRCA,2003.0,1801-77712,Y,XB
RCPKM1DC1,GRCA,2003.0,1801-77713,R,WX
RCPKM1DC1,GRCA,2003.0,1801-77714,B,MX
RCPKM1DC1,GRCA,2003.0,1801-77715,G,YX
RCPKM1DC1,HOWR,2003.0,1950-50451,OG,X
RCPKM1DC1,NOCA,2003.0,1801-77706,X,RR
RCPKM1DC1,NOCA,2003.0,1801-77707,XK,B
RCPKM1DC1,NOCA,2003.0,1801-77710,M,RX
RCPNC1DC1,CACH,2003.0,1950-50453,X,OG
RCPNC1DC1,GRCA,2003.0,1801-77722,X,GK
RCPNC1DC1,NOCA,2003.0,1801-77721,W,XG
RCPNC1DC1,NOCA,2003.0,1801-77723,R,KX
RCPNC1DC1,NOCA,2003.0,1801-77724,M,OX
RCPNC1DC1,NOCA,2003.0,1801-77725,XO,W
RCPPH1DC1,CACH,2003.0,1950-50458,XO,Y
RCPPH1DC1,CARW,2003.0,4501-87505,X,BW
RCPPH1DC1,NOCA,2003.0,1801-77744,O,BX
RCPPH2DC1,NOCA,2003.0,8001-21397,OX,B
RCPPH2DC1,NOCA,2003.0,8001-21398,XG,O
RCPPH3DC1,CACH,2003.0,1950-50455,XW,Y
RCPPH3DC1,CACH,2003.0,1950-50459,OM,X
RCPPH3DC1,NOCA,2003.0,1801-77746,OX,M
RCPPH3DC1,NOCA,2003.0,1801-77747,M,XW
RCPPH3DC1,NOCA,2003.0,1841-58704,K,XY
RCPPH3DC1,NOCA,2003.0,1841-58705,KX,Y
RCPPM1DC1,GRCA,2003.0,1801-77738,XM,B
RCPPM1DC1,GRCA,2003.0,1801-77761,OX,R
RCPPM1DC1,GRCA,2003.0,8001-21399,OX,K
RCPPM1DC1,GRCA,2003.0,8001-21400,XK,W
RCPPM1DC1,GRCA,2003.0,1801-77702,MG,X
RCPPM1DC1,GRCA,2003.0,1801-77737,WX,Y
RCPPM1DC1,GRCA,2003.0,1801-77760,WX,K
RCPPM1DC1,NOCA,2003.0,1801-77743,X,BB
RCPPM1DC1,SOSP,2003.0,4501-87502,X,RG
RCPPM2DC1,GRCA,2003.0,1801-77704,X,BB
RCPPM2DC1,GRCA,2003.0,1801-77739,X,OR
RCPPM2DC1,NOCA,2003.0,1801-77703,G,XK
RCPPM2DC1,NOCA,2003.0,1801-77705,W,RX
RCPPM2DC1,SOSP,2003.0,4501-87511,Y,XK
RCPRR1DC1,NOCA,2003.0,1801-77726,GX,M
RCPRR1DC1,NOCA,2003.0,1801-77728,R,MX
RCPRS1DC1,CACH,2003.0,1950-50452,XM,R
RCPRS1DC1,NOCA,2003.0,1801-77716,XY,O
RCPRS1DC1,NOCA,2003.0,1801-77717,YM,K
RCPSMBCDC1,AMRO,2013.0,1352-46505,PM,X
RCPSMBCDC1,AMRO,2013.0,1352-46504,W,PX
RCPSMBCDC1,CACH,2013.0,2610-37379,K,WX
RCPSMBCDC1,CACH,2013.0,2610-37380,XG,K
RCPSMBCDC1,CACH,2013.0,2610-37381,Y,GX
RCPSMBCDC1,CACH,2013.0,2610-37382,R,OX
RCPSMBCDC1,CACH,2016.0,2750-64347,X,KO
RCPSMBCDC1,CARW,2016.0,2741-54628,X,KW
RCSVPARMD1,HOWR,2004.0,2370-06046,X,WO
RCSVPARMD1,HOWR,2004.0,2370-06047,R,RX
RCSVPARMD1,HOWR,2004.0,2370-06048,X,BB
REIDLOLMA1,AMRO,2015.0,1352-63532,XM,B
REIDLOLMA1,AMRO,2016.0,1212-27623,WX,W
REIDLOLMA1,BCCH,2013.0,2660-85454,X,RM
REIDLOLMA1,BCCH,2013.0,2660-85455,KO,X
REIDLOLMA1,BCCH,2016.0,2780-14653,XG,E
REIDLOLMA1,BCCH,2016.0,2780-14656,E,XY
REIDLOLMA1,CARW,2013.0,2371-04353,R,BX
REIDLOLMA1,CARW,2013.0,2371-04354,YM,X
REIDLOLMA1,CARW,2014.0,2371-04375,W,XG
REIDLOLMA1,GRCA,2013.0,2561-86674,YB,X
REIDLOLMA1,GRCA,2014.0,2651-17125,XO,M
REIDLOLMA1,GRCA,2014.0,2651-17129,G,BX
REIDLOLMA1,GRCA,2014.0,2651-17128,R,XY
REIDLOLMA1,GRCA,2014.0,2651-17124,W,GX
REIDLOLMA1,GRCA,2014.0,2651-17126,WX,W
REIDLOLMA1,GRCA,2014.0,2651-17127,WR,X
REIDLOLMA1,GRCA,2014.0,2651-17130,Y,YX
REIDLOLMA1,GRCA,2016.0,2651-43383,K,PX
REIDLOLMA1,GRCA,2016.0,2651-43384,R,EX
REIDLOLMA1,HOWR,2014.0,2730-27515,O,XK
REIDLOLMA1,HOWR,2015.0,2720-99627,BP,X
REIDLOLMA1,HOWR,2016.0,2780-14654,YX,G
REIDLOLMA1,HOWR,2016.0,2780-14655,WX,R
REIDLOLMA1,NOCA,2014.0,2651-17131,XW,Y
REIDLOLMA1,NOCA,2014.0,2651-17123,G,MX
REIDLOLMA1,SOSP,2014.0,2371-04374,G,MX
REIDLOLMA1,SOSP,2015.0,2571-83115,X,KP
REIDLOLMA1,SOSP,2016.0,2571-83084,Y,XW
REIKROBMD1,CACH,2007.0,2510-04205,X,RG
REIKROBMD1,CACH,2008.0,2510-03820,GM,X
REIKROBMD1,CACH,2008.0,2510-03819,XM,B
REIKROBMD1,CARW,2002.0,1141-05697,KX,O
REIKROBMD1,CARW,2002.0,1141-05698,X,WM
REIKROBMD1,GRCA,2002.0,8001-21438,X,YW
REIKROBMD1,GRCA,2003.0,1841-58615,XG,O
REIKROBMD1,GRCA,2003.0,1841-58616,MM,X
REIKROBMD1,GRCA,2008.0,2301-56566,P,WX
REIKROBMD1,NOCA,2001.0,1751-51912,WX,Y
REIKROBMD1,NOCA,2007.0,2301-56902,XO,K
REILJENMD1,CARW,2002.0,1141-48562,MX,M
REILJENMD1,CARW,2004.0,1901-20577,X,OG
REILJENMD1,CARW,2004.0,1901-20578,X,RM
REILJENMD1,CARW,2007.0,2281-69455,RP,X
REILJENMD1,NOCA,2001.0,8001-21321,B,XO
REILJENMD1,NOCA,2002.0,8001-21452,X,GR
REILJENMD1,NOCA,2002.0,8001-21453,YK,X
REILJENMD1,NOCA,2007.0,1991-21155,RP,X
REILJENMD1,NOMO,2002.0,1152-87430,XB,M
REILJENMD1,SOSP,2001.0,1141-05648,X,YY
REILJENMD1,SOSP,2002.0,1141-48561,X,MK
REILJENMD1,SOSP,2005.0,1831-95145,OX,G
REIRJEAMD1,AMRO,2001.0,1152-87541,-,X
REIRJEAMD1,AMRO,2003.0,1152-87452,XB,K
REIRJEAMD1,AMRO,2003.0,1152-87453,GX,W
REIRJEAMD1,CACH,2002.0,2250-90460,WX,R
REIRJEAMD1,GRCA,2001.0,1751-51971,BM,X
REIRJEAMD1,GRCA,2005.0,1951-41278,YY,X
REIRJEAMD1,HOWR,2002.0,2250-90458,RW,X
REIRJEAMD1,HOWR,2004.0,2380-02411,BX,K
REITBOBMD1,AMRO,2004.0,962-47872,Y,XM
REITBOBMD1,AMRO,2008.0,742-29444,X,KB
REITBOBMD1,AMRO,2008.0,742-29445,R,PX
REITBOBMD1,AMRO,2008.0,742-29446,P,WX
REITBOBMD1,AMRO,2008.0,742-29447,R,PX
REITBOBMD1,AMRO,2009.0,1202-99062,XY,G
REITBOBMD1,AMRO,2009.0,1202-99063,PX,O
REITBOBMD1,AMRO,2009.0,1292-64516,BP,X
REITBOBMD1,AMRO,2016.0,1352-46110,R,KX
REITBOBMD1,CACH,2008.0,2540-62851,R,YX
REITBOBMD1,CACH,2014.0,2710-53925,X,BW
REITBOBMD1,CARW,2001.0,1141-05649,X,RB
REITBOBMD1,CARW,2012.0,2341-30378,XY,R
REITBOBMD1,CARW,2012.0,2341-30379,O,WX
REITBOBMD1,CARW,2014.0,2571-90158,X,BM
REITBOBMD1,CARW,2016.0,2541-40475,X,KB
REITBOBMD1,CARW,2016.0,2541-40474,X,OM
REITBOBMD1,GRCA,2e3,791-17802,YX,Y
REITBOBMD1,GRCA,2e3,791-17821,BX,O
REITBOBMD1,GRCA,2001.0,8001-21322,G,BX
REITBOBMD1,GRCA,2001.0,8001-21323,M,XK
REITBOBMD1,GRCA,2003.0,1801-77758,R,WX
REITBOBMD1,GRCA,2004.0,1801-77870,O,XW
REITBOBMD1,GRCA,2005.0,1951-41114,X,YG
REITBOBMD1,GRCA,2005.0,1951-41115,MX,B
REITBOBMD1,GRCA,2006.0,2251-80701,YY,RX
REITBOBMD1,GRCA,2006.0,2251-80702,BX,WW
REITBOBMD1,GRCA,2006.0,2251-80703,GO,OX
REITBOBMD1,GRCA,2006.0,2251-80723,WW,WX
REITBOBMD1,GRCA,2008.0,2301-56785,GX,YO
REITBOBMD1,GRCA,2008.0,2301-56654,B,XP
REITBOBMD1,GRCA,2008.0,2301-56652,RX,KM
REITBOBMD1,GRCA,2008.0,2301-56791,BX,BW
REITBOBMD1,GRCA,2009.0,2411-37186,XO,B
REITBOBMD1,GRCA,2009.0,2411-37188,GX,M
REITBOBMD1,GRCA,2012.0,2561-44926,K,XW
REITBOBMD1,GRCA,2012.0,2561-44927,X,OM
REITBOBMD1,GRCA,2013.0,2641-63622,GB,X
REITBOBMD1,HOWR,2001.0,2250-24027,XB,R
REITBOBMD1,HOWR,2004.0,2370-05731,MR,X
REITBOBMD1,HOWR,2004.0,1950-50496,O,XY
REITBOBMD1,HOWR,2005.0,2400-00658,XY,O
REITBOBMD1,HOWR,2006.0,2400-00667,GK,X
REITBOBMD1,HOWR,2006.0,2400-00668,OX,R
REITBOBMD1,HOWR,2007.0,2460-22826,X,RB
REITBOBMD1,HOWR,2009.0,2540-62892,X,BO
REITBOBMD1,HOWR,2010.0,2460-22965,YR,X
REITBOBMD1,HOWR,2012.0,2570-44740,XG,W
REITBOBMD1,HOWR,2012.0,2570-44741,GX,O
REITBOBMD1,HOWR,2012.0,2570-44742,K,MX
REITBOBMD1,NOCA,2002.0,8001-21330,B,YX
REITBOBMD1,NOCA,2004.0,1801-77871,XG,R
REITBOBMD1,NOCA,2004.0,1801-77872,XW,O
REITBOBMD1,NOCA,2006.0,1991-46104,R,XO
REITBOBMD1,NOCA,2007.0,2301-56925,XB,O
REITBOBMD1,NOCA,2008.0,2301-56653,XY,K
REITBOBMD1,NOCA,2008.0,2301-56655,GG,X
REITBOBMD1,NOCA,2009.0,2411-37187,K,WX
REITBOBMD1,NOCA,2013.0,2641-63621,MW,X
REITBOBMD1,NOCA,2016.0,2641-96688,X,MY
REITBOBMD1,NOCA,2016.0,2641-96689,-,XR
REITBOBMD1,NOMO,2006.0,962-47745,YR,X
REITBOBMD1,SOSP,2001.0,1141-05571,Y,XR
REITBOBMD1,SOSP,2001.0,1141-05572,B,BX
REITBOBMD1,SOSP,2001.0,1721-48518,W,KX
REITBOBMD1,SOSP,2003.0,1811-58816,KX,G
REITBOBMD1,SOSP,2004.0,1901-20574,X,YO
REITBOBMD1,SOSP,2005.0,1851-95464,WR,X
REITBOBMD1,SOSP,2005.0,1851-95463,B,XM
REITBOBMD1,SOSP,2007.0,2261-38311,Y,XY
REITBOBMD1,SOSP,2008.0,2341-29605,RK,X
REITBOBMD1,SOSP,2008.0,2341-29603,R,XK
REITBOBMD1,SOSP,2008.0,2341-96604,XG,R
REITBOBMD1,SOSP,2009.0,2441-13744,XM,P
REITBOBMD1,SOSP,2010.0,2251-80370,P,XB
REITBOBMD1,SOSP,2013.0,2441-96522,W,OX
REITBOBMD1,SOSP,2015.0,2571-89994,G,XP
REITBOBMD1,SOSP,2016.0,2541-40475,BX,B
RESIMARPA1,CARW,2015.0,2711-77329,P,KX
RESIMARPA1,HOWR,2015.0,2710-54079,-,KX
RESIMARPA1,NOCA,2015.0,2651-56692,X,RB
RESIMARPA1,SOSP,2015.0,2711-77328B,P,KX
REUTSHAMD1,AMRO,2008.0,742-29173,XP,M
REUTSHAMD1,AMRO,2012.0,1292-64282,X,RW
REUTSHAMD1,CARW,2013.0,2441-96570,OY,X
REUTSHAMD1,GRCA,2002.0,8001-21439,O,XW
REUTSHAMD1,GRCA,2004.0,1841-58831,R,KX
REUTSHAMD1,GRCA,2004.0,1841-58832,YY,X
REUTSHAMD1,GRCA,2009.0,2411-37152,X,MP
REUTSHAMD1,GRCA,2012.0,2421-34635,XO,R
REUTSHAMD1,NOCA,2008.0,2301-56471,Y,RX
REUTSHAMD1,NOMO,2002.0,1152-87422,Y,XO
RiceMicPA1,AMRO,2016.0,1342-74155,O,XR
RiceMicPA1,CACH,2016.0,2750-45384,RM,X
RiceMicPA1,CARW,2016.0,2741-54891,GR,X
RiceMicPA1,SOSP,2016.0,2741-54890,GG,XG
RICHALMA1,AMRO,2015.0,1352-63533,W,RX
RICHALMA1,BCCH,2012.0,2690-87832,RK,X
RICHALMA1,BCCH,2016.0,2780-14651,PP,X
RICHALMA1,BCCH,2016.0,2780-14652,Y,XE
RICHALMA1,EAPH,2015.0,2720-99628,W,XY
RICHALMA1,GRCA,2014.0,2641-85644,M,XO
RICHALMA1,GRCA,2014.0,2641-85641,R,XW
RICHALMA1,GRCA,2015.0,2651-43227,BX,B
