siteID,dateVisit,observerVisit,participantEngagement,encounteredBirds,netHours,notesVisit
LOWRSTEFL1,2016-06-20,ZZ,0,N,0.0,neighborhood only
LANGPETMA1,2016-06-20,TMB,4,N,12.2,"Lots of noise - trucks, lawnmower and chainsaws nextdoor. Resight foray = forest very quiet (hot)."
ATHEJIMMA1,2016-06-20,SMB,4,Y,22.4,forgot to turn off app-not sure path distance. probably ~1000m
LEONTESDC1,2016-06-20,NA,NA,NA,NA,NA
ODELVINMD2,2016-06-20,NA,NA,NA,NA,NA
WISECELMD1,2016-06-20,NA,NA,NA,NA,NA
LANGPETMA1,2016-06-20,NA,NA,NA,NA,NA
ATHEJIMMA1,2016-06-20,NA,NA,NA,NA,NA
KILGJACGA1,2016-06-20,NA,NA,NA,NA,NA
MOSELYNNC1,2016-06-20,NA,NA,NA,NA,NA
KRIVMAUGA1,2016-06-20,NA,NA,NA,NA,NA
SINGVIRDC1,2016-06-21,JLM,4,Y,15.0,NA
SINGVIRDC1,2016-06-21,JLM,4,Y,15.0,only female sighted unbanded nocas
MANNJANDC1,2016-06-21,"KPK, AEH",4,Y,16.2,NA
KOWAELIFL1,2016-06-21,ZZ,0,N,0.0,"Second visit.  First visited neighborhood only, and she got in touch about a week later."
HAZZIANFL1,2016-06-21,ZZ,0,N,0.0,neighborhood only
HERBMIRGA1,2016-06-21,"TG, RR",4,Y,0.0,"GRAY CATBIRD TAGGING PROJECT - Tim Guida, Bob Reitsma"
GLORPETNC1,2016-06-21,ELB,4,Y,10.5,NA
CANNANNMA1,2016-06-21,"SMB,TMB",4,Y,16.3,GRCA nest with old nestling
WALTANNNC1,2016-06-21,AJB,4,Y,19.0,NA
CASESUEPA1,2016-06-21,MW,0,Y,18.0,NA
MATISHAPA1,2016-06-21,BJR,4,Y,22.0,NA
REITBOBMD1,2016-06-21,NA,NA,NA,NA,NA
SINGVIRDC1,2016-06-21,NA,NA,NA,NA,NA
MANNJANDC1,2016-06-21,NA,NA,NA,NA,NA
CANNANNMA1,2016-06-21,NA,NA,NA,NA,NA
CARTJOYGA1,2016-06-21,NA,NA,NA,NA,NA
GLORPETNC1,2016-06-21,NA,NA,NA,NA,NA
HAHNMARNC1,2016-06-21,NA,NA,NA,NA,NA
PARKDIAGA1,2016-06-21,NA,NA,NA,NA,NA
WALTANNNC1,2016-06-21,NA,NA,NA,NA,NA
HERBMIRGA1,2016-06-21,NA,NA,NA,NA,NA
LAFOMELVA1,2016-06-21,NA,NA,NA,NA,NA
HERBMERGA1,2016-06-21,NA,NA,Y,NA,NA
NZPBIRDDC1,2016-06-21,NA,NA,Y,NA,NA
CYMRHELDC1,2016-06-22,JLM,4,Y,3.0,NA
FREYFREMD1,2016-06-22,KPK,4,Y,14.5,NA
ROHRSALMD1,2016-06-22,"MAR, KJW",3,Y,16.1,NA
TOUCWENMA1,2016-06-22,TMB,4,Y,9.8,NA
SORECLYNC1,2016-06-22,ELB,4,Y,10.0,NA
BRIDNATMA1,2016-06-22,SMB,1,Y,16.0,in house for entire visit.
LYNCPATPA1,2016-06-22,MW,3,Y,18.0,NA
STALJUDPA1,2016-06-22,BJR,4,Y,22.0,NA
ROHRSALMD1,2016-06-22,NA,NA,NA,NA,NA
SALOSHEMD1,2016-06-22,NA,NA,NA,NA,NA
FREYFREMD1,2016-06-22,NA,NA,NA,NA,NA
CYMRHELDC1,2016-06-22,NA,NA,NA,NA,NA
TOUCWENMA1,2016-06-22,NA,NA,NA,NA,NA
SORECLYNC1,2016-06-22,NA,NA,NA,NA,NA
BRIDNATMA1,2016-06-22,NA,NA,NA,NA,NA
PERNMIKMD1,2016-06-22,NA,NA,NA,NA,NA
KRIVMAUGA1,2016-06-22,NA,NA,NA,NA,NA
BEARKARNC1,2016-06-22,NA,NA,NA,NA,NA
LAFOMELVA1,2016-06-22,NA,NA,Y,NA,NA
WOODLGAGA1,2016-06-22,NA,NA,Y,NA,NA
HERBMIRGA1,2016-06-22,NA,NA,Y,NA,NA
WHELGWEMA1,2016-06-23,TMB,4,Y,12.5,"EAPH, TRES, AND 1 UNK NEST. BIRD ACTIVITY GREATLY REDUCED AFTER 10:00"
COTTVANNC1,2016-06-23,ELB,4,Y,9.8,NA
GRIFRACMA1,2016-06-23,SMB,4,Y,21.5,NA
SKRALOUNC1,2016-06-23,AJB,4,Y,16.0,NA
RAVECATPA1,2016-06-23,MW,3,Y,18.0,NA
WHELGWEMA1,2016-06-23,NA,NA,NA,NA,NA
COTTVANNC1,2016-06-23,NA,NA,NA,NA,NA
GRIFRACMA1,2016-06-23,NA,NA,NA,NA,NA
SKRALOUNC1,2016-06-23,NA,NA,NA,NA,NA
PERNMIKMD1,2016-06-23,NA,NA,NA,NA,NA
HAHNMARNC1,2016-06-23,NA,NA,NA,NA,NA
TALEKELGA1,2016-06-23,NA,NA,NA,NA,NA
TATEJUAMD1,2016-06-23,NA,NA,NA,NA,NA
CLYDESHGA1,2016-06-23,NA,NA,Y,NA,NA
WOODLGAGA1,2016-06-23,NA,NA,Y,NA,NA
RUSHSTEGA1,2016-06-23,NA,NA,Y,NA,NA
VOSSCOLVA1,2016-06-24,JLM,4,Y,12.0,NA
STEPGREFL1,2016-06-24,ZZ,1,N,0.0,Said he hasn't seen any banded birds since last summer
MULLJOYVA1,2016-06-24,KPK,2,Y,13.5,NA
MARTJUAMA1,2016-06-24,TMB,4,N,10.7,"AMRO nest w/ 3+ nestlings 2 doors down in cedar (Deanna's; 42.07860, -72.55703); lots of involvement, kids very excited."
STUECHRVA2,2016-06-24,"KJW, MAR",4,Y,17.4,NA
CALLEVEMA1,2016-06-24,"SMB, Max",1,Y,20.3,NA
VIDIJULPA1,2016-06-24,"BJR, JK",4,Y,22.0,NA
VOSSCOLVA1,2016-06-24,NA,NA,NA,NA,NA
MULLJOYVA1,2016-06-24,NA,NA,NA,NA,NA
MARTJUAMA1,2016-06-24,NA,NA,NA,NA,NA
STUECHRVA2,2016-06-24,NA,NA,NA,NA,NA
CALLEVEMA1,2016-06-24,NA,NA,NA,NA,NA
KILGJACGA1,2016-06-24,NA,NA,NA,NA,NA
PARKDIAGA1,2016-06-24,NA,NA,NA,NA,NA
KRIVMAUGA1,2016-06-24,NA,NA,NA,NA,NA
CLYDESHGA1,2016-06-24,NA,NA,Y,NA,NA
JACOSYDMD1,2016-06-24,NA,NA,Y,NA,NA
GECACARVA1,2016-06-25,KPK,4,Y,11.2,NA
WILDSIEMA1,2016-06-25,TMB,4,N,16.5,NA
TRAUPATVA2,2016-06-25,"VEM, MAR",3,Y,23.2,NA
LANETARNC1,2016-06-25,"ELB, TM, EAL",4,Y,11.0,NA
BEEGERLNC1,2016-06-25,AJB,1,Y,12.8,"Participant is very interested, but due to scheduling constraints, could not be home during visit"
JAKUSTEMA1,2016-06-25,SMB,4,Y,22.3,NA
BALDARTPA1,2016-06-25,MW,3,Y,18.0,NA
HATFGREPA1,2016-06-25,"BJR,SF, NB",4,Y,22.0,NA
BALASUCMD1,2016-06-25,NA,NA,NA,NA,NA
GECACARVA1,2016-06-25,NA,NA,NA,NA,NA
LANETARNC1,2016-06-25,NA,NA,NA,NA,NA
WILDSIEMA1,2016-06-25,NA,NA,NA,NA,NA
TRAUPATVA2,2016-06-25,NA,NA,NA,NA,NA
JAKUSTEMA1,2016-06-25,NA,NA,NA,NA,NA
IVESALINC1,2016-06-25,NA,NA,NA,NA,NA
BEEGERLNC1,2016-06-25,NA,NA,NA,NA,NA
PIROELADC1,2016-06-26,KJW,4,Y,5.4,NA
MERIMARMA1,2016-06-26,TMB,4,Y,14.8,"Many BCCH (including prev. banded) came in to mobbing playback. GRCA nest, but homeowner worried about disturbing."
GAIEMELMA1,2016-06-26,SMB,4,Y,19.0,NA
LIPSMARNC1,2016-06-26,AJB,4,Y,14.0,NA
KOBEDANPA1,2016-06-26,MW,4,Y,15.0,NA
PIROELADC1,2016-06-26,NA,NA,NA,NA,NA
MERIMARMA1,2016-06-26,NA,NA,NA,NA,NA
LIPSMARNC1,2016-06-26,NA,NA,NA,NA,NA
GAIEMELMA1,2016-06-26,NA,NA,NA,NA,NA
SPEAMARNC2,2016-06-26,NA,NA,NA,NA,NA
ANDRKENVA1,2016-06-27,JLM,1,Y,15.0,NA
BALASUCMD1,2016-06-27,JLM,4,Y,14.2,NA
MOLIKARMD1,2016-06-27,"KJW,MAR",3,Y,10.1,NA
ROMANICMA1,2016-06-27,TMB,4,N,13.8,"CONDUCTED AT NEIGHBOUR (NANCY'S) HOUSE, 35 SOLAR WAY. MANY KIDS, ALL INTERESTED."
LAFOMELVA1,2016-06-27,KPK,3,Y,15.8,NA
KANEBRIMA1,2016-06-27,SMB,4,Y,13.0,very windy during resighting-hard to hear
ANDRKENVA1,2016-06-27,NA,NA,NA,NA,NA
MOLIKARMD1,2016-06-27,NA,NA,NA,NA,NA
ROMANICMA1,2016-06-27,NA,NA,NA,NA,NA
KANEBRIMA1,2016-06-27,NA,NA,NA,NA,NA
MARIJAYGA1,2016-06-27,NA,NA,NA,NA,NA
LAFOMELVA1,2016-06-27,NA,NA,NA,NA,NA
SLIGOPKMD1,2016-06-27,NA,NA,Y,NA,NA
BOSCJOEDC1,2016-06-28,JLM,3,Y,13.1,NA
GERYERIMD1,2016-06-28,KJW,3,Y,11.3,NA
MEGOPATMD2,2016-06-28,KPK,1,Y,15.8,NA
ROSNEDWMA1,2016-06-28,TMB,3,N,9.8,Very quiet overall; only caught 2 HOSP and 1 HOWR all morning.
FERNKARNC1,2016-06-28,ELB,4,Y,7.8,Misty rain and intermittent showers throughout visit; had to close the nets a little early because rain got a bit worse.
EGANMARMD1,2016-06-28,"DLN, MAR",4,Y,15.9,NA
BODKANNMA1,2016-06-28,NA,0,Y,15.2,NA
BERASHEPA1,2016-06-28,"BJR, RF",4,Y,22.0,NA
BOZESARPA1,2016-06-28,MW,4,Y,20.0,NA
FERNKARNC1,2016-06-28,NA,NA,NA,NA,NA
BOSCJOEDC1,2016-06-28,NA,NA,NA,NA,NA
GERYERIMD1,2016-06-28,NA,NA,NA,NA,NA
MEGOPATMD2,2016-06-28,NA,NA,NA,NA,NA
ROSNEDWMA1,2016-06-28,NA,NA,NA,NA,NA
BODKANNMA1,2016-06-28,NA,NA,NA,NA,NA
EGANMARMD1,2016-06-28,NA,NA,NA,NA,NA
KRENMARGA1,2016-06-28,NA,NA,NA,NA,NA
KRIVMAUGA1,2016-06-28,NA,NA,NA,NA,NA
NZPAMAZDC1,2016-06-28,NA,NA,Y,NA,NA
RCPSMBCDC1,2016-06-29,"KPK, JLM, ERF",4,Y,12.0,NA
PERRCHRMD1,2016-06-29,"KJW,MAR",0,Y,19.7,NA
CHILDPSMA1,2016-06-29,TMB,4,N,17.5,Resighted GRCA but only identified Aluminum band (on left leg ?)
BAILPATNC1,2016-06-29,NA,2,Y,11.0,NA
BURGRENNC1,2016-06-29,AJB,3,Y,14.0,NA
TABACARPA1,2016-06-29,MW,4,Y,20.0,NA
PERRCHRMD1,2016-06-29,NA,NA,NA,NA,NA
RCPSMBCDC1,2016-06-29,NA,NA,NA,NA,NA
CHILDPSMA1,2016-06-29,NA,NA,NA,NA,NA
BAILPATNC1,2016-06-29,NA,NA,NA,NA,NA
BURGRENNC1,2016-06-29,NA,NA,NA,NA,NA
TANGLAUDC1,2016-06-29,NA,NA,Y,NA,NA
MOSMCARMD1,2016-06-30,"KJW,MAR",4,Y,15.2,NA
OWENKATMD1,2016-06-30,JLM,4,Y,15.2,NA
BLANBETMD1,2016-06-30,KPK,4,Y,14.9,NA
MCKICAIMA1,2016-06-30,TMB,3,Y,10.7,"GRCA nest, active; 42.32215, -72.64894 (5m)"
DAGGNATNC1,2016-06-30,AJB,3,N,15.0,NA
FEINLISMA1,2016-06-30,SMB,2,Y,19.7,NA
CHIOKELPA1,2016-06-30,"BJR, JK",4,Y,22.0,NA
MOSMCARMD1,2016-06-30,NA,NA,NA,NA,NA
BLANBETMD1,2016-06-30,NA,NA,NA,NA,NA
OWENKATMD1,2016-06-30,NA,NA,NA,NA,NA
MCKICAIMA1,2016-06-30,NA,NA,NA,NA,NA
FEINLISMA1,2016-06-30,NA,NA,NA,NA,NA
IVESALINC1,2016-06-30,NA,NA,NA,NA,NA
HAHNMARNC1,2016-06-30,NA,NA,NA,NA,NA
TATEJUAMD1,2016-06-30,NA,NA,Y,NA,NA
PANJARVCO1,2016-06-30,NA,NA,Y,NA,NA
LUCAJILMD1,2016-07-01,KJW,4,Y,6.8,Very noisy (leaf blower?) next door from ~0800 on. Very likely made birds less responsive to playback.
YOUNELIMD1,2016-07-01,JLM,2,Y,12.5,NA
KNIGSALVA1,2016-07-01,KPK,4,Y,16.8,"Resight: Low bird activity due to temperature, most of resight area private land."
SOLLCHRMD1,2016-07-01,"MAR, VEM",2,Y,7.3,NA
GIRLSINMA1,2016-07-01,"SBL, TMB",4,N,10.5,NA
DOPPJANMA1,2016-07-01,SMB,4,Y,29.8,NA
MINNJEAPA1,2016-07-01,"BR, RF, SR",0,Y,22.0,NA
YMCAHOMPA1,2016-07-01,MW,4,Y,8.0,NA
YOUNELIMD1,2016-07-01,NA,NA,NA,NA,NA
KNIGSALVA1,2016-07-01,NA,NA,NA,NA,NA
SOLLCHRMD1,2016-07-01,NA,NA,NA,NA,NA
LUCAJILMD1,2016-07-01,NA,NA,NA,NA,NA
GIRLSINMA1,2016-07-01,NA,NA,NA,NA,NA
DOPPJANMA1,2016-07-01,NA,NA,NA,NA,NA
IVESALINC1,2016-07-01,NA,NA,NA,NA,NA
NEWTROBNC1,2016-07-01,NA,NA,NA,NA,NA
MARIJAYGA1,2016-07-01,NA,NA,NA,NA,NA
LAFOMELVA1,2016-07-01,NA,NA,NA,NA,NA
BEEGERLNC1,2016-07-01,NA,NA,NA,NA,NA
PANJARVCO1,2016-07-01,NA,NA,Y,NA,NA
STANJEFMD1,2016-07-02,"KJW,MAR",0,Y,15.3,NA
FARYSIMMD1,2016-07-02,KPK,4,Y,7.0,NA
BROWANNDC1,2016-07-02,JLM,1,N,12.5,NA
WILLCAINC1,2016-07-02,ELB,4,Y,10.5,NA
DEGELAUNC1,2016-07-02,AJB,4,Y,14.0,NA
HAZZANNMA1,2016-07-02,SMB,4,Y,20.0,NA
KELLERIPA1,2016-07-02,"BJR, SF, TH",4,Y,22.0,NA
PAPICHRPA1,2016-07-02,MW,3,Y,20.0,NA
STANJEFMD1,2016-07-02,NA,NA,NA,NA,NA
WILLCAINC1,2016-07-02,NA,NA,NA,NA,NA
DEGELAUNC1,2016-07-02,NA,NA,NA,NA,NA
FARYSIMMD1,2016-07-02,NA,NA,NA,NA,NA
HAZZANNMA1,2016-07-02,NA,NA,NA,NA,NA
LAFOMELVA1,2016-07-02,NA,NA,NA,NA,NA
BEEGERLNC1,2016-07-02,NA,NA,NA,NA,NA
PANJARVCO1,2016-07-02,NA,NA,Y,NA,NA
HAMMSHIMA1,2016-07-03,SMB,4,Y,14.0,NA
HAMMSHIMA1,2016-07-03,SMB,4,Y,14.0,1 CARW heard but couldn't be brought in
MCGEMANPA1,2016-07-03,MW,4,Y,20.0,NA
HAMMSHIMA1,2016-07-03,NA,NA,NA,NA,NA
CARTJOYGA1,2016-07-03,NA,NA,NA,NA,NA
KEATELINC1,2016-07-03,NA,NA,NA,NA,NA
BROANANNC1,2016-07-03,NA,NA,NA,NA,NA
MARIJAYGA1,2016-07-03,NA,NA,NA,NA,NA
LAFOMELVA1,2016-07-03,NA,NA,NA,NA,NA
BEEGERLNC1,2016-07-03,NA,NA,NA,NA,NA
LORYSPKCO1,2016-07-03,NA,NA,Y,NA,NA
SURNSANMA1,2016-07-04,TMB,3,Y,13.0,NA
KLOTBRUMA1,2016-07-04,SMB,4,Y,18.7,resights- busy road made it hard to go in either direction very far - no sidewalks. walked as far back on their property as I could.
SURNSANMA1,2016-07-04,NA,NA,NA,NA,NA
KLOTBRUMA1,2016-07-04,NA,NA,NA,NA,NA
KILGJACGA1,2016-07-04,NA,NA,NA,NA,NA
KEATELINC1,2016-07-04,NA,NA,NA,NA,NA
NEWTROBNC1,2016-07-04,NA,NA,NA,NA,NA
JENSKEINC1,2016-07-04,NA,NA,NA,NA,NA
KRIVMAUGA1,2016-07-04,NA,NA,NA,NA,NA
LORYSPKCO1,2016-07-04,NA,NA,Y,NA,NA
BUISNORVA1,2016-07-05,JLM,4,Y,15.4,NA
FISHFERVA1,2016-07-05,KPK,1,Y,12.7,"Was out of town on vacation, requested to be scheduled earlier in the year, Noted on contact spreadsheet"
GALLMONVA1,2016-07-05,JLM,0,N,0.0,NA
WALSMELMA1,2016-07-05,TMB,4,Y,14.5,On and off rain early morning; enthusiastic participants including neighbours; tons of BCCH during RST but too high.
CAUSSUSMD1,2016-07-05,"KJW,MAR",0,Y,12.7,NA
LAPPHENMA1,2016-07-05,SMB,4,Y,21.3,late start due to rain--arrival ~8:15
GURTMARPA1,2016-07-05,MW,4,Y,25.0,NA
WOLFMELPA1,2016-07-05,BR,0,Y,22.0,NA
BUISNORVA1,2016-07-05,NA,NA,NA,NA,NA
CAUSSUSMD1,2016-07-05,NA,NA,NA,NA,NA
LAPPHENMA1,2016-07-05,NA,NA,NA,NA,NA
FISHFERVA1,2016-07-05,NA,NA,NA,NA,NA
WALSMELMA1,2016-07-05,NA,NA,NA,NA,NA
CARTJOYGA1,2016-07-05,NA,NA,NA,NA,NA
IVESALINC1,2016-07-05,NA,NA,NA,NA,NA
LORYSPKCO1,2016-07-05,NA,NA,Y,NA,NA
NZPPARDDC1,2016-07-05,NA,NA,Y,NA,NA
PHARAIMMD1,2016-07-06,"KJW,MAR",4,Y,9.8,NA
MURPELEMA1,2016-07-06,TMB,4,Y,17.0,Extremely hot (94 degrees).
COLLJUDNC1,2016-07-06,ELB,3,Y,10.5,NA
LEWASUSMA1,2016-07-06,SMB,3,Y,12.4,Susan had to leave for most of the visit because of last-minute things that came up. She participated in the visit while she was there.
JOHNNORNC1,2016-07-06,AJB,4,N,16.0,NA
CUSHAMYPA1,2016-07-06,BR,3,Y,22.0,NA
PHARAIMMD1,2016-07-06,NA,NA,NA,NA,NA
MURPELEMA1,2016-07-06,NA,NA,NA,NA,NA
COLLJUDNC1,2016-07-06,NA,NA,NA,NA,NA
JOHNNORNC1,2016-07-06,NA,NA,NA,NA,NA
FARYSIMMD1,2016-07-06,NA,NA,NA,NA,NA
LEWASUSMA1,2016-07-06,NA,NA,NA,NA,NA
LAFOMELVA1,2016-07-06,NA,NA,NA,NA,NA
MARRPETMD2,2016-07-06,NA,NA,NA,NA,NA
TANGLAUDC1,2016-07-07,JLM,4,Y,12.5,NA
VONGJENMD1,2016-07-07,"KJW,MAR",4,Y,8.1,NA
SPEAMARNC1,2016-07-07,ELB,4,Y,0.0,resight effort
PICKADANC1,2016-07-07,ELB,3,Y,10.2,NA
CHICOBGMA1,2016-07-07,"SMB, TMB",4,Y,12.0,NA
BOSAJOEPA1,2016-07-07,"BR, SR",0,Y,22.0,NA
DONLEDPA1,2016-07-07,MW,3,Y,20.0,NA
TANGLAUDC1,2016-07-07,NA,NA,NA,NA,NA
SPEAMARNC1,2016-07-07,NA,NA,NA,NA,NA
PICKADANC1,2016-07-07,NA,NA,NA,NA,NA
CHICOBGMA1,2016-07-07,NA,NA,NA,NA,NA
VONGJENMD1,2016-07-07,NA,NA,NA,NA,NA
KRENMARGA1,2016-07-07,NA,NA,NA,NA,NA
HAHNMARNC1,2016-07-07,NA,NA,NA,NA,NA
BEEGERLNC1,2016-07-07,NA,NA,NA,NA,NA
ROBIRONFL1,2016-07-07,NA,NA,NA,NA,NA
CANNANNMA1,2016-07-07,NA,NA,Y,NA,NA
WARRPAIMA1,2016-07-07,NA,NA,Y,NA,NA
HULLJEFVA1,2016-07-07,NA,NA,Y,NA,NA
LAFOMELVA1,2016-07-07,NA,NA,Y,NA,NA
REUTSHAMD1,2016-07-08,JLM,4,N,8.2,NA
LINDHANMD1,2016-07-08,KPK,3,Y,15.8,Very hot day. Construction around house.
KARALIZNC1,2016-07-08,ELB,3,Y,10.3,NA
HAGACOUNC1,2016-07-08,ELB,0,N,0.0,NA
YOUNLINMA1,2016-07-08,TMB,4,N,13.2,NA
ASSMCARMD1,2016-07-08,"KJW,MAR",4,Y,16.0,NA
CRONCHRVA2,2016-07-08,"DLN,VEM",4,Y,11.5,NA
SALITYLNC1,2016-07-08,AJB,4,Y,18.0,NA
CRONCHRVA1,2016-07-08,DLN,0,N,0.0,Resight Visit
BRUNKIMPA1,2016-07-08,"BJR, RM, SR",4,Y,22.0,NA
WALKJOEPA1,2016-07-08,"BJR, RM, SR",4,Y,22.0,NA
ASSMCARMD1,2016-07-08,NA,NA,NA,NA,NA
LINDHANMD1,2016-07-08,NA,NA,NA,NA,NA
YOUNLINMA1,2016-07-08,NA,NA,NA,NA,NA
CRONCHRVA2,2016-07-08,NA,NA,NA,NA,NA
HOPKMARGA1,2016-07-08,NA,NA,NA,NA,NA
NEWTROBNC1,2016-07-08,NA,NA,NA,NA,NA
SALITYLNC1,2016-07-08,NA,NA,NA,NA,NA
ROBIRONFL1,2016-07-08,NA,NA,NA,NA,NA
DOPPJANMA1,2016-07-08,NA,NA,Y,NA,NA
DOYLPHIMA1,2016-07-08,NA,NA,Y,NA,NA
MIRKJOEMA1,2016-07-09,TMB,3,Y,14.1,NA
LANDCELVA1,2016-07-09,KPK,4,Y,16.7,NA
MORRCHRVA1,2016-07-09,JLM,1,Y,15.0,NA
DOWDMIRNC1,2016-07-09,AJB,4,N,13.0,One net closed early due to yellowjacket nests
CHARANDMA1,2016-07-09,SMB,4,Y,15.8,NA
JONENICPA1,2016-07-09,MW,3,Y,20.0,NA
MIRKJOEMA1,2016-07-09,NA,NA,NA,NA,NA
LANDCELVA1,2016-07-09,NA,NA,NA,NA,NA
MORRCHRVA1,2016-07-09,NA,NA,NA,NA,NA
DOWDMIRNC1,2016-07-09,NA,NA,NA,NA,NA
CHARANDMA1,2016-07-09,NA,NA,NA,NA,NA
CARTJOYGA1,2016-07-09,NA,NA,NA,NA,NA
DELUBILMA1,2016-07-09,NA,NA,Y,NA,NA
LORYSPKCO1,2016-07-09,NA,NA,Y,NA,NA
YOUNKIMVA1,2016-07-10,KJW,3,Y,9.7,NA
RINADAVMA1,2016-07-10,TMB,4,Y,17.2,"HOWR badly tangled, had to release without banding. David and daughter, nephew all extremely enthusiastic, involved."
JONEJULMA2,2016-07-10,SMB,4,Y,15.7,"opened a little late due to light rain/she wanted to give me a tour of lots of places in the co-housing community, and I eventually had to cut her short."
YEANDAVPA1,2016-07-10,MW,4,Y,20.0,NA
YOUNKIMVA1,2016-07-10,NA,NA,NA,NA,NA
RINADAVMA1,2016-07-10,NA,NA,NA,NA,NA
JONEJULMA2,2016-07-10,NA,NA,NA,NA,NA
GALLLENNC1,2016-07-10,NA,NA,NA,NA,NA
HARVSUENC1,2016-07-10,NA,NA,NA,NA,NA
KRIVMAUGA1,2016-07-10,NA,NA,NA,NA,NA
SIMPEDWNC1,2016-07-10,NA,NA,NA,NA,NA
STEPJANMA1,2016-07-10,NA,NA,Y,NA,NA
BIKEPARCO1,2016-07-10,NA,NA,Y,NA,NA
MARRPETMD2,2016-07-10,NA,NA,Y,NA,NA
OBRICHRMD1,2016-07-11,"KJW,EAB",2,Y,6.5,NA
WOODPAUVA1,2016-07-11,JLM,2,Y,15.0,NA
LANGANKVA1,2016-07-11,KPK,2,Y,8.5,NA
PICKSALMA1,2016-07-11,TMB,1,Y,17.4,NA
PICKSALMA1,2016-07-11,TMB,1,Y,17.4,Bird activity dropped off drastically once temp rose around 10:30 am - hence lame RST.
HODGBENMA1,2016-07-11,SMB,4,Y,11.4,NA
OBRICHRMD1,2016-07-11,NA,NA,NA,NA,NA
WOODPAUVA1,2016-07-11,NA,NA,NA,NA,NA
LANGANKVA1,2016-07-11,NA,NA,NA,NA,NA
PICKSALMA1,2016-07-11,NA,NA,NA,NA,NA
HODGBENMA1,2016-07-11,NA,NA,NA,NA,NA
CARTJOYGA1,2016-07-11,NA,NA,NA,NA,NA
WALTANNNC1,2016-07-11,NA,NA,NA,NA,NA
WAPLEESVA1,2016-07-11,NA,NA,Y,NA,NA
GRIFRACMA1,2016-07-11,NA,NA,Y,NA,NA
WOLFAMYDC1,2016-07-12,JLM,1,Y,8.0,NA
ONTAHOUDC1,2016-07-12,"KJW,MAR",0,Y,8.9,NA
MCNAKRIMD1,2016-07-12,KPK,3,Y,13.7,NA
FORESPAMA1,2016-07-12,"SMB, TMB",4,N,8.0,NA
FORESPAMA1,2016-07-12,"TMB, SMB",4,Y,8.0,NA
CASACORPA1,2016-07-12,"BR, SR",4,Y,22.0,NA
MOSSZARPA1,2016-07-12,MW,3,Y,20.0,NA
WOLFAMYDC1,2016-07-12,NA,NA,NA,NA,NA
ONTAHOUDC1,2016-07-12,NA,NA,NA,NA,NA
MCNAKRIMD1,2016-07-12,NA,NA,NA,NA,NA
FORESPAMA1,2016-07-12,NA,NA,NA,NA,NA
KILGJACGA1,2016-07-12,NA,NA,NA,NA,NA
GLORPETNC1,2016-07-12,NA,NA,NA,NA,NA
KRIVMAUGA1,2016-07-12,NA,NA,NA,NA,NA
SIMPEDWNC1,2016-07-12,NA,NA,NA,NA,NA
NZPBIRDDC1,2016-07-12,NA,NA,NA,NA,NA
PINERIDCO1,2016-07-12,NA,NA,Y,NA,NA
NZPAMERDC1,2016-07-12,NA,NA,Y,NA,NA
SLIGOPKMD1,2016-07-12,NA,NA,Y,NA,NA
MCCAKEVMD1,2016-07-13,JLM,4,Y,16.0,NA
BILLPAIDC1,2016-07-13,"KJW,MAR",4,Y,10.2,NA
GOMEKARMD1,2016-07-13,KPK,3,Y,15.2,Light rain on and off throughout the morning
MATHLYNMA1,2016-07-13,TMB,4,Y,21.3,NA
BLONDAVMA1,2016-07-13,SMB,2,Y,13.7,"Dave helped set up nets but then left for work (very interested, but not there for most of visit)"
DILLSHIPA1,2016-07-13,BR,3,Y,27.5,NA
ECKLJULPA1,2016-07-13,MW,3,Y,20.0,NA
CARTJOYGA1,2016-07-13,NA,NA,NA,NA,NA
GOMEKARMD1,2016-07-13,NA,NA,NA,NA,NA
MATHLYNMA1,2016-07-13,NA,NA,NA,NA,NA
BILLPAIDC1,2016-07-13,NA,NA,NA,NA,NA
BLONDAVMA1,2016-07-13,NA,NA,NA,NA,NA
MCCAKEVMD1,2016-07-13,NA,NA,NA,NA,NA
SIMPEDWNC1,2016-07-13,NA,NA,NA,NA,NA
MARIJAYGA1,2016-07-13,NA,NA,NA,NA,NA
CAMPGLOMD1,2016-07-14,JLM,4,Y,13.6,NA
SANFCARMD1,2016-07-14,"KJW,MAR",4,Y,14.0,NA
JAKOELVVA1,2016-07-14,KPK,4,Y,12.3,NA
ZEPKJANMA1,2016-07-14,TMB,1,Y,13.5,Awful & very loud jackhammering across street. Cat roaming.
COPEHAZPA1,2016-07-14,MW,4,Y,25.0,NA
ROCKJESPA1,2016-07-14,BJR,4,Y,22.0,NA
CAMPGLOMD1,2016-07-14,NA,NA,NA,NA,NA
SANFCARMD1,2016-07-14,NA,NA,NA,NA,NA
JAKOELVVA1,2016-07-14,NA,NA,NA,NA,NA
ZEPKJANMA1,2016-07-14,NA,NA,NA,NA,NA
WHEATPKMD1,2016-07-14,NA,NA,Y,NA,NA
WILLTINVA1,2016-07-15,JLM,4,Y,NA,NA
MCDOELIVA1,2016-07-15,KPK,4,Y,12.3,NA
GOLDBETMA1,2016-07-15,SMB,1,N,5.8,apologized for having to go into work-something came up. very hard to hear anything during resights due to busy rd.
FECHMARPA1,2016-07-15,"BR,JC,JK",4,Y,27.5,NA
WALTANNNC1,2016-07-15,NA,NA,NA,NA,NA
